game_id,competition_id_x,season,round,date_x,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_name,away_club_name,aggregate,competition_type,game_event_id,minute,type_y,player_id_y,description,player_in_id,player_assist_id,appearance_id,player_id,date,yellow_cards,red_cards,goals,assists,minutes_played,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,position_y,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name
2704552,L1,2016,23. Matchday,2017-03-04,4,2,9.0,13.0,Dieter Hecking,Markus Weinzierl,Stadion im Borussia-Park,54014.0,Manuel Graofe,Borussia Verein für Leibesübung 1900 e.V.,FC Schalke 04,04:02:00,domestic_league,e55c5da906dc8f0dbaa010e6084d2b94,28.0,Goals,31041.0,", Left-footed shot, 2. Goal of the Season",152762.01347708894,53307.31724137931,2704552_31041,31041,2017-03-04,0,0,2,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2704552,L1,2016,23. Matchday,2017-03-04,4,2,9.0,13.0,Dieter Hecking,Markus Weinzierl,Stadion im Borussia-Park,54014.0,Manuel Graofe,Borussia Verein für Leibesübung 1900 e.V.,FC Schalke 04,04:02:00,domestic_league,1cc818f9f190e14f4f422a96d1ab40b0,64.0,Goals,31041.0,", Right-footed shot, 3. Goal of the Season",152762.01347708894,53307.31724137931,2704552_31041,31041,2017-03-04,0,0,2,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2704592,L1,2016,26. Matchday,2017-04-02,2,1,17.0,15.0,Maik Walpurgis,Martin Schmidt,Audi Sportpark,14000.0,Patrick Ittrich,FC Ingolstadt 04,1. FSV Mainz 05,02:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2704592_58500,58500,2017-04-02,0,0,0,0,90,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12,Central Midfield,Midfield,right,183.0,800000.0,3500000.0,2023-12-31,Wasserman
2704712,L1,2016,34. Matchday,2017-05-20,2,2,11.0,2.0,Niko Kovac,Ralph Hasenhuttl,Commerzbank Arena,51000.0,Dr. Felix Brych,Eintracht Frankfurt Fuayball AG,RasenBallsport Leipzig,02:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2704712_49723,49723,2017-05-20,0,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2728653,SC1,2016,29. Matchday,2017-03-18,2,0,2.0,5.0,Derek McInnes,Ian Cathro,Pittodrie Stadium,12178.0,Steven McLean,Aberdeen Football Club,Heart of Midlothian Football Club,02:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2728653_131183,131183,2017-03-18,0,0,0,0,16,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29,Defensive Midfield,Midfield,right,183.0,4489216.076402706,800000.0,2024-06-30,YMU Group
2758739,EL,2016,Group H,2016-11-03,3,5,9.279533599263578,9.579011966861,Hein Vanhaezebrouck,Paulo Fonseca,Ghelamco Arena,14526.0,Aleksey Kulbakov,Koninklijke Atletiek Associatie Gent,FC Shakhtar Donetsk,03:05:00,international_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2758739_209019,209019,2016-11-03,0,0,0,0,20,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17,Right Winger,Attack,left,176.0,700000.0,3500000.0,2024-06-30,Wasserman
2805681,EL,2016,intermediate stage 2nd leg,2017-02-23,2,4,9.279533599263578,9.579011966861,Paulo Sousa,Dieter Hecking,Artemio Franchi,24712.0,Artur Soares Dias,Associazione Calcio Fiorentina,Borussia Verein fur Leibesubung 1900 e.V.,02:04:00,international_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2805681_31041,31041,2017-02-23,0,0,0,0,17,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
2867587,NL1,2017,16. Matchday,2017-12-13,2,2,7.0,14.0,Henk Fraser,Erwin van de Looi,GelreDome,13961.0,Serdar Gaza,Stichting Betaald Voetbal Vitesse Arnhem,Willem II Tilburg,02:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2867587_245893,245893,2017-12-13,0,0,0,0,90,Matt Miazga,2021,1108,matt-miazga,United States,1995-07-19,Centre-Back,Defender,right,193.0,2000000.0,3000000.0,2025-12-31,Promoesport
2871489,L1,2017,18. Matchday,2018-01-13,1,1,9.0,14.0,Niko Kovac,Christian Streich,Commerzbank Arena,45300.0,Sascha Stegemann,Eintracht Frankfurt Fuayball AG,Sport-Club Freiburg,01:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2871489_49723,49723,2018-01-13,0,0,0,1,90,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29,Right-Back,Defender,right,186.0,700000.0,5000000.0,2025-06-30,Wasserman
2871878,L1,2017,17. Matchday,2017-12-16,3,3,9.0,13.0,Manuel Baum,Christian Streich,WWK ARENA,26345.0,Christian Dingert,FC Augsburg 1907,Sport-Club Freiburg,03:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2871878_190269,190269,2017-12-16,0,0,0,0,1,Caleb Stanko,2023,3999,caleb-stanko,United States,1993-07-26,Defensive Midfield,Midfield,right,180.0,400000.0,600000.0,2024-06-30,PRO FC
2871961,L1,2017,11. Matchday,2017-11-05,3,3,14.0,11.0,Martin Schmidt,Pa Dardai,Volkswagen Arena,25214.0,Dr. Robert Kampka,verein fur leibesubungen,Hertha BSC,03:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2871961_124732,124732,2017-11-05,0,0,0,0,90,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28,Centre-Back,Defender,left,194.0,2000000.0,15000000.0,2024-06-30,ROGON
2872103,L1,2017,34. Matchday,2018-05-12,2,1,17.0,9.0,Christian Titz,Dieter Hecking,Volksparkstadion,57000.0,Dr. Felix Brych,Hamburger SV,Borussia Verein fur Leibesubung 1900 e.V.,02:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2872103_72519,72519,2018-05-12,2,0,0,0,71,Bobby Wood,2018,42,bobby-wood,United States,1992-11-15,Centre-Forward,Attack,right,180.0,400000.0,4500000.0,2023-12-31,PRO FC
2872431,GB1,2017,32. Matchday,2018-03-31,1,0,12.0,17.0,Rafael Benitez,David Wagner,St James' Park,52261.0,Martin Atkinson,Newcastle United Football Club,Huddersfield Town,01:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2872431_255916,255916,2018-03-31,0,0,0,0,90,DeAndre Yedlin,2021,141,deandre-yedlin,United States,1993-07-09,Right-Back,Defender,right,173.0,2000000.0,8000000.0,2025-12-31,Mega Sports
2875087,DK1,2017,1. Matchday,2017-07-15,0,0,9.0,8.0,Claus Aagaard,Olafur Kristjansson,Sydbank Park,4095.0,Peter Kjaersgaard,Sonderjyske Fc,Randers Fodbold Club,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2875087_131183,131183,2017-07-15,0,0,0,0,90,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29,Defensive Midfield,Midfield,right,183.0,4489216.076402706,800000.0,2024-06-30,YMU Group
2875117,DK1,2017,5. Matchday,2017-08-13,0,0,14.0,2.0,Olafur Helgi Kristjansson,Alexander Zorniger,Cepheus Park Randers,6107.0,Morten Krogh,Randers Fodbold Club,BRA NDBYERNES,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2875117_131183,131183,2017-08-13,0,0,0,0,90,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29,Defensive Midfield,Midfield,right,183.0,4489216.076402706,800000.0,2024-06-30,YMU Group
2875185,DK1,2017,15. Matchday,2017-11-05,1,0,14.0,12.0,Ricardo Moniz,David Nielsen,Cepheus Park Randers,7532.0,Dennis Mogensen,Randers Fodbold Club,Aarhus Gymnastik Forening,01:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2875185_131183,131183,2017-11-05,0,0,0,0,90,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29,Defensive Midfield,Midfield,right,183.0,4489216.076402706,800000.0,2024-06-30,YMU Group
2875198,DK1,2017,17. Matchday,2017-11-24,0,2,12.0,9.0,Ricardo Moniz,Claus Aagaard ,Cepheus Park Randers,2864.0,Benjamin Willaume Jantzen,Randers Fodbold Club,Sonderjyske Fc,00:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2875198_131183,131183,2017-11-24,1,0,0,0,90,Perry Kitchen,2017,5724,perry-kitchen,United States,1992-02-29,Defensive Midfield,Midfield,right,183.0,4489216.076402706,800000.0,2024-06-30,YMU Group
2888320,NL1,2017,28. Matchday,2018-03-17,0,0,6.0,9.0,Henk Fraser,John Stegeman,GelreDome,16231.0,Allard Lindhout,Stichting Betaald Voetbal Vitesse Arnhem,Heracles Almelo,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2888320_245893,245893,2018-03-17,0,0,0,0,90,Matt Miazga,2021,1108,matt-miazga,United States,1995-07-19,Centre-Back,Defender,right,193.0,2000000.0,3000000.0,2025-12-31,Promoesport
2899719,ES1,2017,18. Matchday,2018-01-07,3,0,1.0,16.0,Ernesto Valverde,Juan Muniz,Spotify Camp Nou,56380.0,Carlos del Cerro Grande,Futbol Club Barcelona,Levante UD,03:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2899719_336168,336168,2018-01-07,0,0,0,0,90,Shaq Moore,2018,3368,shaq-moore,United States,1996-11-02,Right-Back,Defender,right,180.0,1500000.0,1500000.0,2025-12-31,FC Enterprise
2919837,EL,2017,group K,2017-10-19,1,1,9.279533599263578,9.579011966861,Francky Dury,Henk Fraser,Regenboogstadion,10064.0,Ivan Bebek,SV Zulte Waregem,Stichting Betaald Voetbal Vitesse Arnhem,01:01:00,international_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2919837_245893,245893,2017-10-19,1,0,0,0,90,Matt Miazga,2021,1108,matt-miazga,United States,1995-07-19,Centre-Back,Defender,right,193.0,2000000.0,3000000.0,2025-12-31,Promoesport
2982088,EL,2017,intermediate stage 2nd leg,2018-02-22,1,1,9.279533599263578,9.579011966861,Gian Piero Gasperini,Peter Stoger,Mapei Stadium - Citta del Tricolore,17492.0,Jesus Gil Manzano,Atalanta Bergamasca Calcio S.p.a.,Borussia Dortmund,01:01:00,international_cup,30eee91648e11f57266f1d37ec9db9ec,59.0,Substitutions,315779.0,Tactical,35207.0,53307.31724137931,2982088_315779,315779,2018-02-22,0,0,0,0,59,Christian Pulisic,2023,5,christian-pulisic,United States,1998-09-18,Right Winger,Attack,right,177.0,25000000.0,60000000.0,2027-06-30,Wasserman
3000029,FAC,2017,Fifth Round,2018-02-17,0,2,9.279533599263578,9.579011966861,David Wagner,Jose Mourinho,John Smith's Stadium,17861.0,Kevin Friend,Huddersfield Town,Manchester United Football Club,00:02:00,domestic_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3000029_38383,38383,2018-02-17,0,0,0,0,90,Danny Williams,2018,1110,danny-williams,Germany,1989-03-08,Defensive Midfield,Midfield,right,182.0,4489216.076402706,2800000.0,2024-06-30,Unique Sports Group
3050240,GB1,2018,8. Matchday,2018-10-07,1,5,17.0,4.0,Slavisa Jokanovic,Unai Emery,Craven Cottage,25401.0,Paul Tierney,Fulham Football Club,Arsenal Football Club,01:05:00,domestic_league,8912931bf81a0119a5123042c1b065b3,54.0,Substitutions,145466.0,Tactical,290951.0,53307.31724137931,3050240_145466,145466,2018-10-07,0,0,0,0,54,Tim Ream,2023,931,tim-ream,United States,1987-10-05,Centre-Back,Defender,left,186.0,1000000.0,4000000.0,2024-06-30,CAA Stellar
3050243,GB1,2018,8. Matchday,2018-10-06,3,2,8.0,19.0,Jose Mourinho,Rafael Benatez,Old Trafford,74519.0,Anthony Taylor,Manchester United Football Club,Newcastle United Football Club,03:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3050243_255916,255916,2018-10-06,0,0,0,0,90,DeAndre Yedlin,2021,141,deandre-yedlin,United States,1993-07-09,Right-Back,Defender,right,173.0,2000000.0,8000000.0,2025-12-31,Mega Sports
3050344,GB1,2018,18. Matchday,2018-12-22,0,0,15.0,20.0,Rafael Benitez,Claudio Ranieri,St James' Park,51237.0,Martin Atkinson,Newcastle United Football Club,Fulham Football Club,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3050344_145466,145466,2018-12-22,0,0,0,0,90,Tim Ream,2023,931,tim-ream,United States,1987-10-05,Centre-Back,Defender,left,186.0,1000000.0,4000000.0,2024-06-30,CAA Stellar
3050344,GB1,2018,18. Matchday,2018-12-22,0,0,15.0,20.0,Rafael Benitez,Claudio Ranieri,St James' Park,51237.0,Martin Atkinson,Newcastle United Football Club,Fulham Football Club,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3050344_255916,255916,2018-12-22,0,0,0,0,6,DeAndre Yedlin,2021,141,deandre-yedlin,United States,1993-07-09,Right-Back,Defender,right,173.0,2000000.0,8000000.0,2025-12-31,Mega Sports
3050560,GB1,2018,37. Matchday,2019-05-04,1,0,7.0,19.0,nuno espirito santo,Scott Parker,Molineux Stadium,30456.0,Jonathan Moss,Wolverhampton Wanderers Football Club,Fulham Football Club,01:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3050560_145466,145466,2019-05-04,0,0,0,0,90,Tim Ream,2023,931,tim-ream,United States,1987-10-05,Centre-Back,Defender,left,186.0,1000000.0,4000000.0,2024-06-30,CAA Stellar
3058454,L1,2018,5. Matchday,2018-09-26,3,1,4.0,15.0,Dieter Hecking,Adi HUtter,Stadion im Borussia-Park,41257.0,Sven Jablonski,Borussia Verein für Leibesübung 1900 e.V.,eintracht frankfurt Football ag,03:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3058454_31041,31041,2018-09-26,0,0,0,0,17,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,4489216.076402706,7000000.0,2024-06-30,Robert Schneider
3058491,L1,2018,9. Matchday,2018-10-27,1,2,16.0,9.0,Andre Breitenreiter,Manuel Baum,Heinz-von-Heiden-Arena,37600.0,Dr. Robert Kampka,Hannover 96,FC Augsburg 1907,01:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3058491_72519,72519,2018-10-27,0,0,0,0,90,Bobby Wood,2018,42,bobby-wood,United States,1992-11-15,Centre-Forward,Attack,right,180.0,400000.0,4500000.0,2023-12-31,PRO FC
3058574,L1,2018,18. Matchday,2019-01-19,1,2,15.0,14.0,Manuel Baum,Friedhelm Funkel,WWK ARENA,27568.0,Christian Dingert,FC Augsburg 1907,Fortuna Dusseldorf,01:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3058574_58500,58500,2019-01-19,0,0,0,1,90,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12,Central Midfield,Midfield,right,183.0,800000.0,3500000.0,2023-12-31,Wasserman
3058589,L1,2018,20. Matchday,2019-02-02,1,1,5.0,1.0,Adi Hutter,Lucien Favre,Commerzbank Arena,51500.0,Felix Zwayer,Eintracht Frankfurt Fuayball AG,Borussia Dortmund,01:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3058589_315779,315779,2019-02-02,0,0,0,0,25,Christian Pulisic,2023,5,christian-pulisic,United States,1998-09-18,Right Winger,Attack,right,177.0,25000000.0,60000000.0,2027-06-30,Wasserman
3058592,L1,2018,20. Matchday,2019-02-01,0,3,18.0,4.0,Thomas Doll,Ralf Rangnick,Heinz-von-Heiden-Arena,32400.0,Daniel Schlager,Hannover 96,RasenBallsport Leipzig,00:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3058592_332705,332705,2019-02-01,0,0,0,0,90,Tyler Adams,2023,989,tyler-adams,United States,1999-02-14,Defensive Midfield,Midfield,right,175.0,20000000.0,20000000.0,2028-06-30,YMU Management Ltd.
3058592,L1,2018,20. Matchday,2019-02-01,0,3,18.0,4.0,Thomas Doll,Ralf Rangnick,Heinz-von-Heiden-Arena,32400.0,Daniel Schlager,Hannover 96,RasenBallsport Leipzig,00:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3058592_72519,72519,2019-02-01,0,0,0,0,45,Bobby Wood,2018,42,bobby-wood,United States,1992-11-15,Centre-Forward,Attack,right,180.0,400000.0,4500000.0,2023-12-31,PRO FC
3058647,L1,2018,25. Matchday,2019-03-11,0,3,11.0,5.0,Friedhelm Funkel,Adi HUtter,MERKUR SPIEL-ARENA,41419.0,Robert Hartmann,Fortuna Dusseldorf,eintracht frankfurt Football ag,00:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3058647_58500,58500,2019-03-11,0,0,0,0,12,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12,Central Midfield,Midfield,right,183.0,800000.0,3500000.0,2023-12-31,Wasserman
3058682,L1,2018,29. Matchday,2019-04-14,1,4,10.0,1.0,Friedhelm Funkel,Niko Kovac,MERKUR SPIEL-ARENA,53400.0,Felix Zwayer,Fortuna Dusseldorf,FC Bayern Munich,01:04:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3058682_58500,58500,2019-04-14,0,0,0,0,23,Alfredo Morales,2019,38,alfredo-morales,Germany,1990-05-12,Central Midfield,Midfield,right,183.0,800000.0,3500000.0,2023-12-31,Wasserman
3058692,L1,2018,30. Matchday,2019-04-22,1,1,9.0,4.0,Bruno Labbadia,Adi HUtter,Volkswagen Arena,26102.0,Marco Fritz,verein fur leibesubungen,eintracht frankfurt Football ag,01:01:00,domestic_league,74b6552d9de9bedc2ef69fc0044e9863,90.0,Goals,124732.0,", Left-footed shot, 3. Goal of the Season",152762.01347708894,53307.31724137931,3058692_124732,124732,2019-04-22,0,0,1,0,90,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28,Centre-Back,Defender,left,194.0,2000000.0,15000000.0,2024-06-30,ROGON
3061059,NL1,2018,7. Matchday,2018-09-29,0,2,15.0,2.0,Rene Eijer,Erik ten Hag,Fortuna Sittard Stadion,12004.0,Pol van Boekel,Fortuna Sittardia Combinatie,AFC Ajax Amsterdam,00:02:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3061059_336160,336160,2018-09-29,0,0,0,0,90,Andrija Novakovich,2018,385,andrija-novakovich,United States,1996-09-21,Centre-Forward,Attack,right,192.0,900000.0,1700000.0,2026-06-30,Wasserman
3063610,DK1,2018,8. Matchday,2018-09-02,1,1,5.0,11.0,David Nielsen,Jens Berthel Askou,Ceres Park,7417.0,Sandi Putros,Aarhus Gymnastik Forening,Vendsyssel FF,01:01:00,domestic_league,d5f89a5e8934eaee9fcc680d3c8d9cd6,79.0,Substitutions,483047.0,Tactical,331739.0,53307.31724137931,3063610_483047,483047,2018-09-02,0,0,0,0,79,Seyi Adekoya,2018,19657,seyi-adekoya,United States,1995-12-05,Centre-Forward,Attack,right,180.0,4489216.076402706,250000.0,2024-06-30,Wasserman
3063713,DK1,2018,20. Matchday,2018-12-16,2,3,3.0,12.0,Alexander Zorniger,Jens Berthel Askou,Brondby Stadium,11781.0,Peter Kjaersgaard,Brondby IF,Vendsyssel FF,02:03:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3063713_483047,483047,2018-12-16,0,0,0,0,5,Seyi Adekoya,2018,19657,seyi-adekoya,United States,1995-12-05,Centre-Forward,Attack,right,180.0,4489216.076402706,250000.0,2024-06-30,Wasserman
3077284,NL1,2018,17. Matchday,2018-12-22,0,0,9.0,15.0,Rene Eijer,Danny Buijs,Fortuna Sittard Stadion,8283.0,Allard Lindhout,Fortuna Sittardia Combinatie,FC Groningen,00:00:00,domestic_league,0230dbd2c620d3e4c48d05c072949006,90.0,Substitutions,336160.0,Tactical,225431.0,53307.31724137931,3077284_336160,336160,2018-12-22,0,0,0,0,90,Andrija Novakovich,2018,385,andrija-novakovich,United States,1996-09-21,Centre-Forward,Attack,right,192.0,900000.0,1700000.0,2026-06-30,Wasserman
3080256,SC1,2018,10. Matchday,2018-12-19,0,0,5.0,4.0,Neil Lennon,Steven Gerrard,Easter Road Stadium,18662.0,Craig Thomson,Hibernian Football Club,Rangers Football Club,00:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3080256_223047,223047,2018-12-19,0,0,0,0,90,Emerson Hyndman,2018,903,emerson-hyndman,United States,1996-04-09,Central Midfield,Midfield,right,170.0,800000.0,1800000.0,2024-06-30,OmniSports
3080267,SC1,2018,12. Matchday,2018-11-03,0,1,7.0,6.0,Neil Lennon,Tommy Wright,Easter Road Stadium,17307.0,Nick Walsh,Hibernian Football Club,Saint Johnstone Football Club,00:01:00,domestic_league,1fcba08431dc7cf9bf0f0d79becab6a8,69.0,Substitutions,223047.0,Tactical,190513.0,53307.31724137931,3080267_223047,223047,2018-11-03,0,0,0,0,69,Emerson Hyndman,2018,903,emerson-hyndman,United States,1996-04-09,Central Midfield,Midfield,right,170.0,800000.0,1800000.0,2024-06-30,OmniSports
3080374,SC1,2018,30. Matchday,2019-03-16,0,1,11.0,1.0,Jim McIntyre,Neil Lennon,Kilmac Stadium at Dens Park,7608.0,Bobby Madden,Dundee Football Club,The Celtic Football Club,00:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,3080374_370846,370846,2019-03-16,0,0,0,0,12,Timothy Weah,2023,506,timothy-weah,United States,2000-02-22,Right Midfield,Midfield,right,183.0,14000000.0,15000000.0,2028-06-30,BS Group - BS Law
2283028,DKP,2012,Semi-Finals 1st Leg,2013-04-10,1,0,9.279533599263578,9.579011966861,Colin Todd,Johnny Ma,Cepheus Park Randers,6179.0,Mads-Kristoffer Kristoffersen,Randers Fodbold Club,AC Horsens,01:00:00,domestic_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2283028_46472,46472,2013-04-10,0,0,0,0,8,Charlie Davies,2013,5724,charlie-davies,United States,1986-06-25,Centre-Forward,Attack,right,178.0,4489216.076402706,2200000.0,2024-06-30,Wasserman
2346377,TR1,2013,33. Matchday,2014-05-11,0,1,16.0,3.0,Okan Buruk,Slaven Bilic,Elaza,12000.0,Tolga A zkalfa,Elazigspor,besiktas jimnastik kulubu,00:01:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2346377_1321,1321,2014-05-11,0,0,0,0,90,Jermaine Jones,2013,114,jermaine-jones,Germany,1981-11-03,Defensive Midfield,Midfield,both,184.0,4489216.076402706,8000000.0,2024-06-30,Wasserman
2349813,CLQ,2013,3rd round 2nd leg,2013-08-07,5,0,9.279533599263578,9.579011966861,Luciano Spalletti,Kasper Hjulmand,Petrovsky,20072.0,Serge Gumienny,AO FK Zenit Sankt-Peterburg,Fodbold Club Nords  Aalnd,05:00:00,international_cup,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2349813_161244,161244,2013-08-07,0,0,0,0,19,Conor O'Brien,2016,2414,conor-obrien,United States,1988-10-20,Defensive Midfield,Midfield,right,177.0,4489216.076402706,750000.0,2024-06-30,Wasserman
2367249,EL,2013,group L,2013-10-03,1,1,9.279533599263578,9.579011966861,Dennis Haar,Huub Stevens,AFAS Stadion,10761.0,Luca Banti,Alkmaar Zaanstreek,Panthessalonikios Athlitikos Omilos Konstantinoupoliton,01:01:00,international_cup,ca9784a57c4d617d0bc738cb84bae319,90.0,Substitutions,119169.0,", Not reported",41511.0,53307.31724137931,2367249_119169,119169,2013-10-03,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar
2512852,BE1,2014,22. Matchday,2015-01-18,3,0,2.0,16.0,Besnik Hasi,Slavisa Stojanovic,Constant Vanden Stock Stadion,21000.0,Sacbastien Delferia re,Royal Sporting Club Anderlecht,Lierse SK (- 2018),03:00:00,domestic_league,f30cc9b901f82261a4e6a04c4a6e2a18,90.0,Substitutions,119169.0,Tactical,152762.01347708894,53307.31724137931,2512852_39475,39475,2015-01-18,0,0,0,0,7,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09,Attacking Midfield,Midfield,both,185.0,4489216.076402706,3000000.0,2024-06-30,Wasserman
